77.26,61.32,0.00,1.00
74.09,67.17,0.00,1.00
76.76,64.01,0.00,1.00
73.42,66.83,0.00,1.00
74.23,66.29,0.00,1.00
75.93,68.39,0.00,1.00
75.12,63.87,0.00,1.00
76.87,68.11,0.00,1.00
74.75,67.54,0.00,1.00
74.29,66.36,0.00,1.00
197.65,19.37,0.00,1.00
200.55,18.53,0.00,1.00
196.10,17.40,0.00,1.00
198.33,18.70,0.00,1.00
200.93,16.07,0.00,1.00
194.90,15.03,0.00,1.00
196.04,19.21,0.00,1.00
198.98,17.36,0.00,1.00
195.09,17.54,0.00,1.00
198.25,15.55,0.00,1.00
176.49,103.71,0.00,1.00
176.06,103.86,0.00,1.00
176.19,106.64,0.00,1.00
178.15,103.42,0.00,1.00
173.15,105.37,0.00,1.00
173.79,109.83,0.00,1.00
172.82,105.19,0.00,1.00
174.22,103.07,0.00,1.00
172.32,106.22,0.00,1.00
177.90,102.12,0.00,1.00
-94.45,-55.87,0.00,1.00
-89.58,-53.70,0.00,1.00
-89.85,-58.32,0.00,1.00
-94.54,-58.08,0.00,1.00
-92.77,-55.72,0.00,1.00
-91.58,-57.76,0.00,1.00
-95.67,-56.76,0.00,1.00
-92.33,-55.53,0.00,1.00
-91.77,-56.50,0.00,1.00
-89.55,-57.00,0.00,1.00
138.14,178.37,0.00,1.00
138.41,179.00,0.00,1.00
137.26,180.92,0.00,1.00
139.31,179.19,0.00,1.00
139.12,183.73,0.00,1.00
137.29,182.48,0.00,1.00
136.22,183.79,0.00,1.00
135.54,179.95,0.00,1.00
134.48,182.10,0.00,1.00
133.08,182.08,0.00,1.00
-131.88,225.16,0.00,1.00
-130.74,225.97,0.00,1.00
-135.28,226.05,0.00,1.00
-131.01,231.27,0.00,1.00
-129.17,225.21,0.00,1.00
-132.57,229.72,0.00,1.00
-130.14,225.42,0.00,1.00
-130.88,229.92,0.00,1.00
-128.71,227.70,0.00,1.00
-132.89,228.34,0.00,1.00
77.01,139.46,0.00,1.00
78.92,139.65,0.00,1.00
79.69,141.57,0.00,1.00
79.74,142.79,0.00,1.00
77.91,140.35,0.00,1.00
79.19,141.40,0.00,1.00
76.59,138.25,0.00,1.00
75.82,141.76,0.00,1.00
80.71,142.08,0.00,1.00
72.12,142.12,0.00,1.00
-173.19,157.33,0.00,1.00
-171.35,159.78,0.00,1.00
-171.84,157.41,0.00,1.00
-170.66,158.94,0.00,1.00
-171.31,159.85,0.00,1.00
-172.12,159.73,0.00,1.00
-172.74,158.11,0.00,1.00
-168.60,158.63,0.00,1.00
-172.13,158.32,0.00,1.00
-172.59,160.26,0.00,1.00
236.93,177.06,0.00,1.00
237.70,176.52,0.00,1.00
236.56,172.40,0.00,1.00
237.39,177.34,0.00,1.00
236.69,173.99,0.00,1.00
237.92,174.37,0.00,1.00
236.45,176.37,0.00,1.00
238.88,176.48,0.00,1.00
240.31,174.74,0.00,1.00
239.07,173.23,0.00,1.00
-22.11,130.57,0.00,1.00
-22.43,129.43,0.00,1.00
-20.83,129.38,0.00,1.00
-25.61,130.98,0.00,1.00
-17.59,129.55,0.00,1.00
-19.68,131.38,0.00,1.00
-24.32,129.00,0.00,1.00
-20.40,129.44,0.00,1.00
-21.57,129.58,0.00,1.00
-19.60,129.65,0.00,1.00
-181.38,205.43,0.00,1.00
-182.06,207.13,0.00,1.00
-182.81,207.19,0.00,1.00
-181.32,204.20,0.00,1.00
-177.20,203.89,0.00,1.00
-176.90,202.45,0.00,1.00
-178.48,207.62,0.00,1.00
-176.96,204.52,0.00,1.00
-176.14,203.15,0.00,1.00
-180.43,206.79,0.00,1.00
-146.42,-201.33,0.00,1.00
-144.17,-203.04,0.00,1.00
-145.61,-204.15,0.00,1.00
-145.08,-201.12,0.00,1.00
-144.09,-203.11,0.00,1.00
-145.55,-198.56,0.00,1.00
-146.35,-204.83,0.00,1.00
-144.30,-204.14,0.00,1.00
-142.98,-200.78,0.00,1.00
-144.68,-200.64,0.00,1.00
226.32,-87.55,0.00,1.00
226.39,-90.61,0.00,1.00
230.37,-88.29,0.00,1.00
227.22,-88.44,0.00,1.00
226.09,-91.94,0.00,1.00
223.30,-86.69,0.00,1.00
229.35,-87.54,0.00,1.00
228.77,-88.23,0.00,1.00
226.88,-88.32,0.00,1.00
228.43,-90.19,0.00,1.00
1.29,-94.77,0.00,1.00
-3.73,-94.12,0.00,1.00
0.66,-95.82,0.00,1.00
-1.56,-95.36,0.00,1.00
-2.66,-92.39,0.00,1.00
-3.82,-92.06,0.00,1.00
-4.85,-92.10,0.00,1.00
-2.10,-93.40,0.00,1.00
-5.72,-93.34,0.00,1.00
-6.28,-93.52,0.00,1.00
135.08,-73.37,0.00,1.00
132.85,-76.11,0.00,1.00
133.93,-72.90,0.00,1.00
131.97,-75.83,0.00,1.00
135.91,-71.20,0.00,1.00
134.09,-74.73,0.00,1.00
134.20,-72.98,0.00,1.00
134.39,-74.82,0.00,1.00
135.98,-74.23,0.00,1.00
132.84,-74.14,0.00,1.00
-84.69,223.11,0.00,1.00
-84.73,218.50,0.00,1.00
-86.58,220.31,0.00,1.00
-85.72,219.96,0.00,1.00
-89.68,221.99,0.00,1.00
-84.53,222.54,0.00,1.00
-84.59,222.98,0.00,1.00
-83.10,221.16,0.00,1.00
-83.88,219.22,0.00,1.00
-84.34,224.27,0.00,1.00
149.71,-94.38,0.00,1.00
147.85,-89.02,0.00,1.00
148.83,-90.61,0.00,1.00
146.18,-89.32,0.00,1.00
146.69,-86.29,0.00,1.00
149.96,-90.06,0.00,1.00
148.99,-91.88,0.00,1.00
145.79,-91.25,0.00,1.00
149.39,-88.16,0.00,1.00
144.17,-89.23,0.00,1.00
-216.06,148.45,0.00,1.00
-220.43,146.54,0.00,1.00
-222.71,153.18,0.00,1.00
-216.21,152.77,0.00,1.00
-217.35,147.02,0.00,1.00
-218.03,148.78,0.00,1.00
-214.11,150.25,0.00,1.00
-217.22,151.36,0.00,1.00
-220.50,148.44,0.00,1.00
