3.620574476635624706e+01,-3.874815481876812129e+01,0.000000000000000000e+00,2.300000000000000000e+02
3.483547961347878186e+01,-4.085415950655635697e+01,0.000000000000000000e+00,2.300000000000000000e+02
3.744196652972169659e+01,-3.956528143955833343e+01,0.000000000000000000e+00,2.300000000000000000e+02
3.043106576118396944e+01,-4.006083303415498875e+01,0.000000000000000000e+00,2.300000000000000000e+02
3.456964200081828409e+01,-3.718187439984717457e+01,0.000000000000000000e+00,2.300000000000000000e+02
4.145883232765994819e+01,-5.291662784024254762e+01,0.000000000000000000e+00,2.300000000000000000e+02
4.422978201241219409e+01,-5.200553440439165342e+01,0.000000000000000000e+00,2.300000000000000000e+02
3.212692414251032602e+01,-4.210692586146202387e+01,0.000000000000000000e+00,2.300000000000000000e+02
3.701335784864344447e+01,-4.211825021836110494e+01,0.000000000000000000e+00,2.300000000000000000e+02
3.600460276082570488e+01,-3.520205369456770228e+01,0.000000000000000000e+00,2.300000000000000000e+02
4.122728797366985987e+01,-5.488926438491376558e+01,0.000000000000000000e+00,2.300000000000000000e+02
3.380373273189839978e+01,-3.380371757805410482e+01,0.000000000000000000e+00,2.300000000000000000e+02
3.681487203933065189e+01,-5.173660473416706651e+01,0.000000000000000000e+00,2.300000000000000000e+02
4.359385662046883425e+01,-4.737984811597905122e+01,0.000000000000000000e+00,2.300000000000000000e+02
2.762814010627617023e+01,-4.156029206500710416e+01,0.000000000000000000e+00,2.300000000000000000e+02
4.048220534946907634e+01,-4.146657274168025964e+01,0.000000000000000000e+00,2.300000000000000000e+02
3.696911648513865600e+01,-4.403412881208111429e+01,0.000000000000000000e+00,2.300000000000000000e+02
2.627203527792443793e+01,-4.245013525336249671e+01,0.000000000000000000e+00,2.300000000000000000e+02
2.772337317079917085e+01,-3.649762231877178920e+01,0.000000000000000000e+00,2.300000000000000000e+02
4.826650995894359397e+01,-5.086014266022364438e+01,0.000000000000000000e+00,2.300000000000000000e+02
4.079402711733954590e+01,-4.644627111415977083e+01,0.000000000000000000e+00,2.300000000000000000e+02
3.822266227927512006e+01,-4.653878426030053816e+01,0.000000000000000000e+00,2.300000000000000000e+02
4.216688091196799348e+01,-4.166783136355278572e+01,0.000000000000000000e+00,2.300000000000000000e+02
3.153683019862098647e+01,-3.385877574841702398e+01,0.000000000000000000e+00,2.300000000000000000e+02
2.937993074764688828e+01,-3.503336967708974470e+01,0.000000000000000000e+00,2.300000000000000000e+02
2.613091967373392066e+01,-3.742404276129137486e+01,0.000000000000000000e+00,2.300000000000000000e+02
3.568707973657246413e+01,-5.239593237354976196e+01,0.000000000000000000e+00,2.300000000000000000e+02
2.604307956568537108e+01,-3.741839415348521669e+01,0.000000000000000000e+00,2.300000000000000000e+02
3.193437688174083888e+01,-4.603303306213049950e+01,0.000000000000000000e+00,2.300000000000000000e+02
2.720113854028501876e+01,-4.350940263428832111e+01,0.000000000000000000e+00,2.300000000000000000e+02
4.910706293982786264e+01,-5.262559780221738492e+01,0.000000000000000000e+00,2.300000000000000000e+02
4.798661363729981133e+01,-4.553600065732715052e+01,0.000000000000000000e+00,2.300000000000000000e+02
2.672991264132694411e+01,-3.793851367287172849e+01,0.000000000000000000e+00,2.300000000000000000e+02
4.761967196603973207e+01,-5.666031293209642428e+01,0.000000000000000000e+00,2.300000000000000000e+02
3.011467640306602433e+01,-3.292646012640103947e+01,0.000000000000000000e+00,2.300000000000000000e+02
4.444885774196824002e+01,-4.434078763108236387e+01,0.000000000000000000e+00,2.300000000000000000e+02
2.509996811827042151e+01,-3.711351745897626841e+01,0.000000000000000000e+00,2.300000000000000000e+02
4.525589519207664324e+01,-4.538823751172866139e+01,0.000000000000000000e+00,2.300000000000000000e+02
3.111030208158168975e+01,-3.251061697086119295e+01,0.000000000000000000e+00,2.300000000000000000e+02
3.165157004118090001e+01,-4.841734496474210658e+01,0.000000000000000000e+00,2.300000000000000000e+02
2.432669938626712636e+01,-3.741737980539394215e+01,0.000000000000000000e+00,2.300000000000000000e+02
5.076211444944630102e+01,-5.368143802065801395e+01,0.000000000000000000e+00,2.300000000000000000e+02
5.141407863423867042e+01,-4.609022987388858184e+01,0.000000000000000000e+00,2.300000000000000000e+02
4.330181241618685561e+01,-4.354562383157145433e+01,0.000000000000000000e+00,2.300000000000000000e+02
5.009883176920840953e+01,-4.502106374365317265e+01,0.000000000000000000e+00,2.300000000000000000e+02
5.065385415884821896e+01,-5.086230844290559361e+01,0.000000000000000000e+00,2.300000000000000000e+02
2.393816980524663762e+01,-4.342272992504847906e+01,0.000000000000000000e+00,2.300000000000000000e+02
